instance_count	machine_type	slots	memory	data_size_MB	line_length	lines	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
6	m4.2xlarge	48	192000	17334	100	180000000	274	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17334	100	180000000	276	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	17334	100	180000000	282	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	19260	100	200000000	300	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	19260	100	200000000	302	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	19260	100	200000000	306	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	19260	100	200000000	306	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	19260	100	200000000	316	0.73813508679461	0.917837907061713	0.817114731721182
6	r4.2xlarge	48	366000	9530	1000	10000000	84	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9530	1000	10000000	92	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9530	1000	10000000	112	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9530	1000	10000000	116	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9530	1000	10000000	174	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9630	100	100000000	104	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9630	100	100000000	104	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9630	100	100000000	106	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9630	100	100000000	108	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	9630	100	100000000	110	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	11556	100	120000000	118	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	11556	100	120000000	118	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	11556	100	120000000	120	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	11556	100	120000000	120	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	11556	100	120000000	126	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	13482	100	140000000	134	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	13482	100	140000000	136	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	13482	100	140000000	136	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	13482	100	140000000	138	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	13482	100	140000000	144	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15408	100	160000000	142	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15408	100	160000000	144	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15408	100	160000000	148	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15408	100	160000000	156	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	15408	100	160000000	194	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	17334	100	180000000	158	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	17334	100	180000000	160	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	17334	100	180000000	160	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	17334	100	180000000	162	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	17334	100	180000000	166	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	19260	100	200000000	172	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	19260	100	200000000	174	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	19260	100	200000000	176	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	19260	100	200000000	176	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	19260	100	200000000	188	0.621439738915361	0.699904926309755	0.683905823195575
8	c4.2xlarge	64	120000	9530	1000	10000000	140	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9530	1000	10000000	140	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9530	1000	10000000	140	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9530	1000	10000000	142	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9530	1000	10000000	142	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9630	100	100000000	138	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9630	100	100000000	140	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9630	100	100000000	142	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9630	100	100000000	144	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	9630	100	100000000	144	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	11556	100	120000000	168	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	11556	100	120000000	170	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	11556	100	120000000	170	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	11556	100	120000000	170	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	11556	100	120000000	172	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	13482	100	140000000	190	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	13482	100	140000000	192	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	13482	100	140000000	192	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	13482	100	140000000	192	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	13482	100	140000000	194	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15408	100	160000000	220	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15408	100	160000000	220	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15408	100	160000000	220	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15408	100	160000000	222	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	15408	100	160000000	228	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	17334	100	180000000	238	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	17334	100	180000000	244	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	17334	100	180000000	248	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	17334	100	180000000	260	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	17334	100	180000000	284	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	19260	100	200000000	262	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	19260	100	200000000	264	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	19260	100	200000000	264	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	19260	100	200000000	264	1.0	0.975170773880192	0.995589462652916
8	c4.2xlarge	64	120000	19260	100	200000000	266	1.0	0.975170773880192	0.995589462652916
8	m4.2xlarge	64	256000	9530	1000	10000000	150	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9530	1000	10000000	152	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9530	1000	10000000	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9530	1000	10000000	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9530	1000	10000000	156	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9630	100	100000000	152	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9630	100	100000000	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9630	100	100000000	154	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9630	100	100000000	156	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	9630	100	100000000	158	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	11556	100	120000000	180	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	11556	100	120000000	180	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	11556	100	120000000	182	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	11556	100	120000000	182	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	11556	100	120000000	182	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	13482	100	140000000	202	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	13482	100	140000000	202	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	13482	100	140000000	206	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	13482	100	140000000	206	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	13482	100	140000000	208	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15408	100	160000000	224	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15408	100	160000000	226	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15408	100	160000000	226	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15408	100	160000000	230	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	15408	100	160000000	232	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17334	100	180000000	254	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17334	100	180000000	256	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17334	100	180000000	258	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17334	100	180000000	310	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	17334	100	180000000	488	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19260	100	200000000	272	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19260	100	200000000	274	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19260	100	200000000	280	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19260	100	200000000	332	0.73813508679461	0.917837907061713	0.817114731721182
8	m4.2xlarge	64	256000	19260	100	200000000	626	0.73813508679461	0.917837907061713	0.817114731721182
8	r4.2xlarge	64	488000	9530	1000	10000000	76	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9530	1000	10000000	76	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9530	1000	10000000	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9530	1000	10000000	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9530	1000	10000000	78	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9630	100	100000000	96	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9630	100	100000000	100	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9630	100	100000000	100	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9630	100	100000000	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	9630	100	100000000	102	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	11556	100	120000000	108	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	11556	100	120000000	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	11556	100	120000000	110	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	11556	100	120000000	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	11556	100	120000000	112	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	13482	100	140000000	122	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	13482	100	140000000	122	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	13482	100	140000000	122	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	13482	100	140000000	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	13482	100	140000000	124	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15408	100	160000000	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15408	100	160000000	136	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15408	100	160000000	138	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15408	100	160000000	138	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	15408	100	160000000	142	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	17334	100	180000000	152	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	17334	100	180000000	160	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	17334	100	180000000	164	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	17334	100	180000000	208	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	17334	100	180000000	272	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19260	100	200000000	154	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19260	100	200000000	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19260	100	200000000	158	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19260	100	200000000	160	0.621439738915361	0.699904926309755	0.683905823195575
8	r4.2xlarge	64	488000	19260	100	200000000	160	0.621439738915361	0.699904926309755	0.683905823195575
10	c4.2xlarge	80	150000	9530	1000	10000000	130	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9530	1000	10000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9530	1000	10000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9530	1000	10000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9530	1000	10000000	138	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9630	100	100000000	132	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9630	100	100000000	132	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9630	100	100000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9630	100	100000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	9630	100	100000000	134	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	11556	100	120000000	156	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	11556	100	120000000	158	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	11556	100	120000000	158	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	11556	100	120000000	158	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	11556	100	120000000	164	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	13482	100	140000000	180	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	13482	100	140000000	182	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	13482	100	140000000	182	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	13482	100	140000000	184	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	13482	100	140000000	186	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15408	100	160000000	200	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15408	100	160000000	204	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15408	100	160000000	206	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15408	100	160000000	210	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	15408	100	160000000	210	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	17334	100	180000000	226	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	17334	100	180000000	228	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	17334	100	180000000	230	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	17334	100	180000000	230	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	17334	100	180000000	354	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	19260	100	200000000	246	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	19260	100	200000000	248	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	19260	100	200000000	248	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	19260	100	200000000	248	1.0	0.975170773880192	0.995589462652916
10	c4.2xlarge	80	150000	19260	100	200000000	250	1.0	0.975170773880192	0.995589462652916
10	m4.2xlarge	80	320000	9530	1000	10000000	148	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9530	1000	10000000	148	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9530	1000	10000000	154	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9530	1000	10000000	160	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9530	1000	10000000	162	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9630	100	100000000	144	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9630	100	100000000	148	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9630	100	100000000	148	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9630	100	100000000	148	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	9630	100	100000000	152	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	11556	100	120000000	168	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	11556	100	120000000	168	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	11556	100	120000000	170	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	11556	100	120000000	170	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	11556	100	120000000	170	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	13482	100	140000000	192	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	13482	100	140000000	192	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	13482	100	140000000	192	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	13482	100	140000000	194	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	13482	100	140000000	196	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15408	100	160000000	216	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15408	100	160000000	216	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15408	100	160000000	220	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15408	100	160000000	220	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	15408	100	160000000	220	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	17334	100	180000000	238	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	17334	100	180000000	238	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	17334	100	180000000	238	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	17334	100	180000000	244	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	17334	100	180000000	250	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	19260	100	200000000	262	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	19260	100	200000000	264	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	19260	100	200000000	266	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	19260	100	200000000	268	0.73813508679461	0.917837907061713	0.817114731721182
10	m4.2xlarge	80	320000	19260	100	200000000	434	0.73813508679461	0.917837907061713	0.817114731721182
10	r4.2xlarge	80	610000	9530	1000	10000000	94	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9530	1000	10000000	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9530	1000	10000000	110	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9530	1000	10000000	112	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9530	1000	10000000	114	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9630	100	100000000	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9630	100	100000000	96	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9630	100	100000000	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9630	100	100000000	98	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	9630	100	100000000	100	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	11556	100	120000000	106	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	11556	100	120000000	108	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	11556	100	120000000	108	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	11556	100	120000000	110	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	11556	100	120000000	112	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	13482	100	140000000	116	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	13482	100	140000000	118	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	13482	100	140000000	118	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	13482	100	140000000	122	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	13482	100	140000000	122	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	15408	100	160000000	128	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	15408	100	160000000	130	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	15408	100	160000000	132	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	15408	100	160000000	134	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	15408	100	160000000	134	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	17334	100	180000000	138	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	17334	100	180000000	140	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	17334	100	180000000	144	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	17334	100	180000000	144	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	17334	100	180000000	150	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19260	100	200000000	152	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19260	100	200000000	154	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19260	100	200000000	156	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19260	100	200000000	170	0.621439738915361	0.699904926309755	0.683905823195575
10	r4.2xlarge	80	610000	19260	100	200000000	212	0.621439738915361	0.699904926309755	0.683905823195575
12	c4.2xlarge	96	180000	9530	1000	10000000	124	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9530	1000	10000000	128	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9530	1000	10000000	128	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9530	1000	10000000	128	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9530	1000	10000000	130	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9630	100	100000000	130	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9630	100	100000000	130	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9630	100	100000000	132	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9630	100	100000000	132	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	9630	100	100000000	134	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	11556	100	120000000	152	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	11556	100	120000000	154	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	11556	100	120000000	154	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	11556	100	120000000	156	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	11556	100	120000000	156	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	13482	100	140000000	172	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	13482	100	140000000	174	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	13482	100	140000000	176	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	13482	100	140000000	176	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	13482	100	140000000	176	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	15408	100	160000000	194	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	15408	100	160000000	196	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	15408	100	160000000	196	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	15408	100	160000000	198	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	15408	100	160000000	204	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	17334	100	180000000	216	1.0	0.975170773880192	0.995589462652916
12	c4.2xlarge	96	180000	17334	100	180000000	220	1.0	0.975170773880192	0.995589462652916
