instance_count	machine_type	slots	memory	data_size_MB	pages	links	convergence_criterion	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0001	238	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	186	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	188	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.0005	192	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.001	172	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.005	134	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.005	134	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.005	138	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	118	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	120	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	120	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	131	1000000	10000000	0.01	122	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	326	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	330	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	332	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	332	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0001	344	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	274	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	280	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	282	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	290	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.0005	292	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	246	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	246	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	260	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	260	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.001	266	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	190	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	192	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	194	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	198	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.005	204	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	162	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	170	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	174	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	176	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	142	2000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	360	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	364	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	366	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	366	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0001	384	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	296	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	302	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	308	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	308	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.0005	314	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	274	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	276	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	278	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	284	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.001	294	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	206	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	218	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	230	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	230	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.005	232	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	178	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	180	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	180	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	190	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	145	3000000	10000000	0.01	192	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	304	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	310	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	320	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	326	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0001	328	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	238	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	240	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	244	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	244	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.0005	248	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	218	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	220	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	220	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	222	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.001	240	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	166	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	170	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	172	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	176	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.005	182	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	144	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	146	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	146	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	158	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	263	1000000	20000000	0.01	164	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	430	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	438	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	448	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	462	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0001	488	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	360	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	364	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	366	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	370	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.0005	382	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	320	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	322	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	322	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	324	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.001	330	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	246	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	248	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	252	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	256	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.005	260	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	216	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	218	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	220	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	222	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	284	2000000	20000000	0.01	232	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	550	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	560	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	572	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	578	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0001	588	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	464	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	468	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	474	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	486	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.0005	508	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	424	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	426	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	428	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	430	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.001	444	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	298	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	300	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	316	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	322	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.005	326	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	256	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	258	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	264	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	270	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	291	3000000	20000000	0.01	274	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	352	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	358	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	362	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	390	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0001	400	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	290	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	292	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	302	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	306	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.0005	344	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	266	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	268	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	280	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	302	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.001	304	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	210	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	214	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	218	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	230	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.005	240	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.01	182	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.01	192	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.01	204	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.01	206	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	394	1000000	30000000	0.01	210	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	554	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	554	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	560	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	560	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0001	576	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	452	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	462	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	466	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	472	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.0005	480	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	412	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	412	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	422	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	466	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.001	492	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	306	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	308	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	308	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	310	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.005	342	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	262	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	266	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	266	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	268	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	426	2000000	30000000	0.01	274	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	700	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	710	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	726	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	730	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0001	732	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	572	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	580	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	594	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	598	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.0005	634	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	524	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	524	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	532	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	538	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.001	550	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	378	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	390	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	390	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	392	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.005	404	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	326	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	330	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	332	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	334	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.2xlarge	32	244000	436	3000000	30000000	0.01	336	0.621439738915361	0.699904926309755	0.683905823195575
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	482	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	484	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	484	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	494	0.621758403741034	0.91340066266808	0.680859830691666
4	r4.xlarge	16	122000	284	2000000	20000000	0.001	588	0.621758403741034	0.91340066266808	0.680859830691666
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	294	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	294	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	298	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	310	0.73813508679461	0.917837907061713	0.817114731721182
6	m4.2xlarge	48	192000	284	2000000	20000000	0.001	332	0.73813508679461	0.917837907061713	0.817114731721182
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	228	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	234	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	234	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	236	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0001	238	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	190	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	192	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.0005	194	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	172	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	174	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	176	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.001	176	0.621439738915361	0.699904926309755	0.683905823195575
6	r4.2xlarge	48	366000	131	1000000	10000000	0.005	136	0.621439738915361	0.699904926309755	0.683905823195575
