instance_count	machine_type	slots	memory	data_size_MB	examples	features	gross_runtime	cpu_sysbench	disk_seq_fio	memory_sysbench
20	c4.xlarge	80	140000	bigdata	10000	700000	4157	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	10000	700000	3741	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	10000	700000	4084	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	10000	700000	4046	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	bigdata	10000	700000	4318	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	10000	300000	2444	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	10000	300000	1963	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	10000	300000	2324	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	10000	300000	1986	0.981580131098954	0.916863624781091	1.0
20	c4.xlarge	80	140000	huge	10000	300000	2249	0.981580131098954	0.916863624781091	1.0
20	m4.xlarge	80	320000	bigdata	10000	700000	2615	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	10000	700000	3900	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	10000	700000	3323	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	10000	700000	3164	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	bigdata	10000	700000	2562	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	10000	300000	2304	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	10000	300000	2329	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	10000	300000	2442	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	10000	300000	2184	0.724716697086843	0.939577226630061	0.806717869741047
20	m4.xlarge	80	320000	huge	10000	300000	2205	0.724716697086843	0.939577226630061	0.806717869741047
20	r4.xlarge	80	600000	bigdata	10000	700000	3176	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	10000	700000	2616	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	10000	700000	2966	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	10000	700000	2896	0.621758403741034	0.91340066266808	0.680859830691666
20	r4.xlarge	80	600000	bigdata	10000	700000	2413	0.621758403741034	0.91340066266808	0.680859830691666
